%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1548944322191291682,68584,1548944322191291682,/world,vicon/target3/target3,-0.0545232964601,1.26495746873,0.0151922847051,-0.0355139131919,0.0246029365734,0.130573181446,0.990496896395
1548944322196326311,68585,1548944322196326311,/world,vicon/target3/target3,-0.0545174400355,1.26490208319,0.0153152278616,-0.0360538863893,0.0256814713639,0.133446659587,0.990066951448
1548944322201285633,68586,1548944322201285633,/world,vicon/target3/target3,-0.0544854298564,1.26488614677,0.0152247887029,-0.0366483493204,0.02695159257,0.133718470004,0.989974687015
1548944322206328428,68587,1548944322206328428,/world,vicon/target3/target3,-0.0544050337286,1.26486144524,0.0154264546605,-0.0382154392191,0.0249030882173,0.134407126238,0.989875820908
1548944322211320461,68588,1548944322211320461,/world,vicon/target3/target3,-0.0544483884999,1.26489193183,0.0153543033964,-0.039296584468,0.0260701610338,0.133336258602,0.989948264959
1548944322216496223,68589,1548944322216496223,/world,vicon/target3/target3,-0.0544024644074,1.26482983207,0.0154531914981,-0.035875799754,0.0251184355156,0.135687972378,0.989783191078
1548944322221398382,68590,1548944322221398382,/world,vicon/target3/target3,-0.0547439104822,1.2648037588,0.0149259256972,-0.0466625081525,0.0417455359514,0.133448121898,0.989076093798
1548944322226486904,68591,1548944322226486904,/world,vicon/target3/target3,-0.0544670184169,1.26495849622,0.0152486998347,-0.0351439553018,0.023120395148,0.131108076529,0.990475149614
1548944322231455590,68592,1548944322231455590,/world,vicon/target3/target3,-0.0544730721871,1.26488930266,0.0153318467237,-0.037686689422,0.0251645457124,0.134082266327,0.989933535615
1548944322236458836,68593,1548944322236458836,/world,vicon/target3/target3,-0.0544809869835,1.26490035948,0.0153185043593,-0.0391704976751,0.026285223992,0.133882297181,0.989873875609
1548944322241492015,68594,1548944322241492015,/world,vicon/target3/target3,-0.0546322884947,1.26477639805,0.0149983010223,-0.0463412939418,0.0387982722539,0.133891943218,0.989151214975
1548944322246470676,68595,1548944322246470676,/world,vicon/target3/target3,-0.0544956671041,1.26495727713,0.015213030723,-0.0352527381144,0.0241771236259,0.130727019022,0.990496419805
1548944322251500156,68596,1548944322251500156,/world,vicon/target3/target3,-0.0545110634959,1.26489268484,0.0152883743184,-0.0364413180775,0.0248088395979,0.133561245067,0.990059566708
